case_id,predictor,series,run_id,years_from_campaign,value
20,cases,run,1,-2.7699,0.108111
20,cases,run,1,-2.7315,0.121715
20,cases,run,1,-2.6932,0.110976
20,cases,run,1,-2.6548,0.123149
20,cases,run,1,-2.6164,0.126731
20,cases,run,1,-2.5781,0.126015
20,cases,run,1,-2.5397,0.169693
20,cases,run,1,-2.5014,0.178286
20,cases,run,1,-2.463,0.214801
20,cases,run,1,-2.4247,0.24917
20,cases,run,1,-2.3863,0.240576
20,cases,run,1,-2.3479,0.277093
20,cases,run,1,-2.3096,0.327226
20,cases,run,1,-2.2712,0.279973
20,cases,run,1,-2.2329,0.277827
20,cases,run,1,-2.1945,0.273534
20,cases,run,1,-2.1562,0.244179
20,cases,run,1,-2.1178,0.302899
20,cases,run,1,-2.0795,0.33799
20,cases,run,1,-2.0411,0.396
20,cases,run,1,-2.0027,0.540661
20,cases,run,1,-1.9644,0.302923
20,cases,run,1,-1.926,0.180465
20,cases,run,1,-1.8877,0.126758
20,cases,run,1,-1.8493,0.151109
20,cases,run,1,-1.811,0.14538
20,cases,run,1,-1.7726,0.156841
20,cases,run,1,-1.7342,0.13464
20,cases,run,1,-1.6959,0.137507
20,cases,run,1,-1.6575,0.15398
20,cases,run,1,-1.6192,0.163293
20,cases,run,1,-1.5808,0.174752
20,cases,run,1,-1.5425,0.186209
20,cases,run,1,-1.5041,0.19194
20,cases,run,1,-1.4658,0.227759
20,cases,run,1,-1.4274,0.268597
20,cases,run,1,-1.389,0.266455
20,cases,run,1,-1.3507,0.323754
20,cases,run,1,-1.3123,0.322326
20,cases,run,1,-1.274,0.339515
20,cases,run,1,-1.2356,0.300117
20,cases,run,1,-1.1973,0.310863
20,cases,run,1,-1.1589,0.294391
20,cases,run,1,-1.1205,0.306572
20,cases,run,1,-1.0822,0.348837
20,cases,run,1,-1.0438,0.496393
20,cases,run,1,-1.0055,0.583781
20,cases,run,1,-0.9671,0.412588
20,cases,run,1,-0.9288,0.181224
20,cases,run,1,-0.8904,0.170479
20,cases,run,1,-0.8521,0.169049
20,cases,run,1,-0.8137,0.159021
20,cases,run,1,-0.7753,0.154725
20,cases,run,1,-0.737,0.163321
20,cases,run,1,-0.6986,0.172636
20,cases,run,1,-0.6603,0.180517
20,cases,run,1,-0.6219,0.174788
20,cases,run,1,-0.5836,0.198425
20,cases,run,1,-0.5452,0.194849
20,cases,run,1,-0.5068,0.236402
20,cases,run,1,-0.4685,0.280103
20,cases,run,1,-0.4301,0.298015
20,cases,run,1,-0.3918,0.341723
20,cases,run,1,-0.3534,0.37468
20,cases,run,1,-0.3151,0.393311
20,cases,run,1,-0.2767,0.382571
20,cases,run,1,-0.2384,0.38831
20,cases,run,1,-0.2,0.351785
20,cases,run,1,-0.1616,0.334595
20,cases,run,1,-0.1233,0.349642
20,cases,run,1,-0.0849,0.399788
20,cases,run,1,-0.0466,0.522307
20,cases,run,1,-0.0082,0.635502
20,cases,run,1,0.0301,0.437039
20,cases,run,1,0.0685,0.172667
20,cases,run,1,0.1068,0.184131
20,cases,run,1,0.1452,0.179118
20,cases,run,1,0.1836,0.184852
20,cases,run,1,0.2219,0.160492
20,cases,run,1,0.2603,0.162644
20,cases,run,1,0.2986,0.161925
20,cases,run,1,0.337,0.16336
20,cases,run,1,0.3753,0.176257
20,cases,run,1,0.4137,0.203486
20,cases,run,1,0.4521,0.207788
20,cases,run,1,0.4904,0.235735
20,cases,run,1,0.5288,0.255801
20,cases,run,1,0.5671,0.321007
20,cases,run,1,0.6055,0.368299
20,cases,run,1,0.6438,0.385493
20,cases,run,1,0.6822,0.380483
20,cases,run,1,0.7205,0.362578
20,cases,run,1,0.7589,0.346815
20,cases,run,1,0.7973,0.330337
20,cases,run,1,0.8356,0.313861
20,cases,run,1,0.874,0.371904
20,cases,run,1,0.9123,0.4579
20,cases,run,1,0.9507,0.538166
20,cases,run,1,0.989,0.668602
20,cases,run,1,1.0274,0.47297
20,cases,run,1,1.0658,0.211403
20,cases,run,1,1.1041,0.188472
20,cases,run,1,1.1425,0.192774
20,cases,run,1,1.1808,0.195648
20,cases,run,1,1.2192,0.176302
20,cases,run,1,1.2575,0.179884
20,cases,run,1,1.2959,0.194222
20,cases,run,1,1.3342,0.184906
20,cases,run,1,1.3726,0.217876
20,cases,run,1,1.411,0.206411
20,cases,run,1,1.4493,0.215734
20,cases,run,1,1.4877,0.25157
20,cases,run,1,1.526,0.288124
20,cases,run,1,1.5644,0.377007
20,cases,run,1,1.6027,0.369126
20,cases,run,1,1.6411,0.399225
20,cases,run,1,1.6795,0.40783
20,cases,run,1,1.7178,0.407114
20,cases,run,1,1.7562,0.407113
20,cases,run,1,1.7945,0.370567
20,cases,run,1,1.8329,0.368426
20,cases,run,1,1.8712,0.38277
20,cases,run,1,1.9096,0.465198
20,cases,run,1,1.9479,0.566979
20,cases,run,1,1.9863,0.732554
20,cases,run,1,2.0247,0.547625
20,cases,run,1,2.063,0.260192
20,cases,run,1,2.1014,0.177047
20,cases,run,1,2.1397,0.197835
20,cases,run,1,2.1781,0.199269
20,cases,run,1,2.2164,0.188519
20,cases,run,1,2.2548,0.182787
20,cases,run,1,2.2932,0.197839
20,cases,run,1,2.3315,0.221502
20,cases,run,1,2.3699,0.227956
20,cases,run,1,2.4082,0.243009
20,cases,run,1,2.4466,0.237281
20,cases,run,1,2.4849,0.265244
20,cases,run,1,2.5233,0.301811
20,cases,run,1,2.5616,0.349845
20,cases,run,1,2.6,0.420813
20,cases,run,1,2.6384,0.435153
20,cases,run,1,2.6767,0.491795
20,cases,run,1,2.7151,0.448078
20,cases,run,1,2.7534,0.454533
20,cases,run,1,2.7918,0.396459
20,cases,run,1,2.8301,0.407217
20,cases,run,1,2.8685,0.455253
20,cases,run,1,2.9068,0.480356
20,cases,run,1,2.9452,0.598659
20,cases,run,1,2.9836,0.722701
20,cases,run,2,-3.0,0.473916
20,cases,run,2,-2.9616,0.248422
20,cases,run,2,-2.9233,0.151064
20,cases,run,2,-2.8849,0.144622
20,cases,run,2,-2.8466,0.133885
20,cases,run,2,-2.8082,0.133887
20,cases,run,2,-2.7699,0.11241
20,cases,run,2,-2.7315,0.128876
20,cases,run,2,-2.6932,0.109544
20,cases,run,2,-2.6548,0.144629
20,cases,run,2,-2.6164,0.138903
20,cases,run,2,-2.5781,0.142485
20,cases,run,2,-2.5397,0.156808
20,cases,run,2,-2.5014,0.197626
20,cases,run,2,-2.463,0.227703
20,cases,run,2,-2.4247,0.240598
20,cases,run,2,-2.3863,0.263513
20,cases,run,2,-2.3479,0.292163
20,cases,run,2,-2.3096,0.312226
20,cases,run,2,-2.2712,0.300765
20,cases,run,2,-2.2329,0.259232
20,cases,run,2,-2.1945,0.283583
20,cases,run,2,-2.1562,0.248493
20,cases,run,2,-2.1178,0.26998
20,cases,run,2,-2.0795,0.342325
20,cases,run,2,-2.0411,0.4383
20,cases,run,2,-2.0027,0.555047
20,cases,run,2,-1.9644,0.317275
20,cases,run,2,-1.926,0.161862
20,cases,run,2,-1.8877,0.166877
20,cases,run,2,-1.8493,0.148256
20,cases,run,2,-1.811,0.16831
20,cases,run,2,-1.7726,0.164731
20,cases,run,2,-1.7342,0.14253
20,cases,run,2,-1.6959,0.156857
20,cases,run,2,-1.6575,0.182644
20,cases,run,2,-1.6192,0.161156
20,cases,run,2,-1.5808,0.171185
20,cases,run,2,-1.5425,0.191244
20,cases,run,2,-1.5041,0.223483
20,cases,run,2,-1.4658,0.24497
20,cases,run,2,-1.4274,0.320184
20,cases,run,2,-1.389,0.326633
20,cases,run,2,-1.3507,0.318755
20,cases,run,2,-1.3123,0.357436
20,cases,run,2,-1.274,0.350274
20,cases,run,2,-1.2356,0.323057
20,cases,run,2,-1.1973,0.348842
20,cases,run,2,-1.1589,0.312309
20,cases,run,2,-1.1205,0.333087
20,cases,run,2,-1.0822,0.426215
20,cases,run,2,-1.0438,0.518629
20,cases,run,2,-1.0055,0.625374
20,cases,run,2,-0.9671,0.406893
20,cases,run,2,-0.9288,0.213478
20,cases,run,2,-0.8904,0.196288
20,cases,run,2,-0.8521,0.17695
20,cases,run,2,-0.8137,0.159757
20,cases,run,2,-0.7753,0.164054
20,cases,run,2,-0.737,0.159755
20,cases,run,2,-0.6986,0.207038
20,cases,run,2,-0.6603,0.175516
20,cases,run,2,-0.6219,0.184113
20,cases,run,2,-0.5836,0.211337
20,cases,run,2,-0.5452,0.228533
20,cases,run,2,-0.5068,0.24788
20,cases,run,2,-0.4685,0.308777
20,cases,run,2,-0.4301,0.310209
20,cases,run,2,-0.3918,0.386865
20,cases,run,2,-0.3534,0.395461
20,cases,run,2,-0.3151,0.409072
20,cases,run,2,-0.2767,0.404065
20,cases,run,2,-0.2384,0.366814
20,cases,run,2,-0.2,0.378281
20,cases,run,2,-0.1616,0.364671
20,cases,run,2,-0.1233,0.35895
20,cases,run,2,-0.0849,0.442079
20,cases,run,2,-0.0466,0.55672
20,cases,run,2,-0.0082,0.72081
20,cases,run,2,0.0301,0.47219
20,cases,run,2,0.0685,0.191314
20,cases,run,2,0.1068,0.162657
20,cases,run,2,0.1452,0.194187
20,cases,run,2,0.1836,0.179139
20,cases,run,2,0.2219,0.176281
20,cases,run,2,0.2603,0.169117
20,cases,run,2,0.2986,0.161235
20,cases,run,2,0.337,0.168404
20,cases,run,2,0.3753,0.172704
20,cases,run,2,0.4137,0.19277
20,cases,run,2,0.4521,0.215706
20,cases,run,2,0.4904,0.257989
20,cases,run,2,0.5288,0.275191
20,cases,run,2,0.5671,0.309588
20,cases,run,2,0.6055,0.36691
20,cases,run,2,0.6438,0.39558
20,cases,run,2,0.6822,0.391283
20,cases,run,2,0.7205,0.363339
20,cases,run,2,0.7589,0.367642
20,cases,run,2,0.7973,0.365494
20,cases,run,2,0.8356,0.344719
20,cases,run,2,0.874,0.339705
20,cases,run,2,0.9123,0.435745
20,cases,run,2,0.9507,0.495955
20,cases,run,2,0.989,0.702369
20,cases,run,2,1.0274,0.461571
20,cases,run,2,1.0658,0.225771
20,cases,run,2,1.1041,0.194239
20,cases,run,2,1.1425,0.169876
20,cases,run,2,1.1808,0.19425
20,cases,run,2,1.2192,0.179915
20,cases,run,2,1.2575,0.179198
20,cases,run,2,1.2959,0.169166
20,cases,run,2,1.3342,0.169165
20,cases,run,2,1.3726,0.194257
20,cases,run,2,1.411,0.207161
20,cases,run,2,1.4493,0.237269
20,cases,run,2,1.4877,0.263071
20,cases,run,2,1.526,0.320418
20,cases,run,2,1.5644,0.30752
20,cases,run,2,1.6027,0.36128
20,cases,run,2,1.6411,0.40931
20,cases,run,2,1.6795,0.462358
20,cases,run,2,1.7178,0.418645
20,cases,run,2,1.7562,0.386392
20,cases,run,2,1.7945,0.376363
20,cases,run,2,1.8329,0.346971
20,cases,run,2,1.8712,0.405041
20,cases,run,2,1.9096,0.455222
20,cases,run,2,1.9479,0.578531
20,cases,run,2,1.9863,0.739116
20,cases,run,2,2.0247,0.534802
20,cases,run,2,2.063,0.232276
20,cases,run,2,2.1014,0.197153
20,cases,run,2,2.1397,0.207909
20,cases,run,2,2.1781,0.195002
20,cases,run,2,2.2164,0.192851
20,cases,run,2,2.2548,0.183535
20,cases,run,2,2.2932,0.192139
20,cases,run,2,2.3315,0.212216
20,cases,run,2,2.3699,0.192141
20,cases,run,2,2.4082,0.210067
20,cases,run,2,2.4466,0.256672
20,cases,run,2,2.4849,0.281053
20,cases,run,2,2.5233,0.27819
20,cases,run,2,2.5616,0.362796
20,cases,run,2,2.6,0.405104
20,cases,run,2,2.6384,0.420169
20,cases,run,2,2.6767,0.481129
20,cases,run,2,2.7151,0.439552
20,cases,run,2,2.7534,0.429526
20,cases,run,2,2.7918,0.398698
20,cases,run,2,2.8301,0.375754
20,cases,run,2,2.8685,0.400865
20,cases,run,2,2.9068,0.510592
20,cases,run,2,2.9452,0.621048
20,cases,run,2,2.9836,0.69133
20,cases,run,3,-3.0,0.431665
20,cases,run,3,-2.9616,0.234805
20,cases,run,3,-2.9233,0.141745
20,cases,run,3,-2.8849,0.139599
20,cases,run,3,-2.8466,0.116691
20,cases,run,3,-2.8082,0.123852
20,cases,run,3,-2.7699,0.118128
20,cases,run,3,-2.7315,0.125289
20,cases,run,3,-2.6932,0.13102
20,cases,run,3,-2.6548,0.116701
20,cases,run,3,-2.6164,0.14749
20,cases,run,3,-2.5781,0.142481
20,cases,run,3,-2.5397,0.179712
20,cases,run,3,-2.5014,0.187591
20,cases,run,3,-2.463,0.192603
20,cases,run,3,-2.4247,0.228405
20,cases,run,3,-2.3863,0.267786
20,cases,run,3,-2.3479,0.29786
20,cases,run,3,-2.3096,0.303592
20,cases,run,3,-2.2712,0.280688
20,cases,run,3,-2.2329,0.254197
20,cases,run,3,-2.1945,0.250615
20,cases,run,3,-2.1562,0.269237
20,cases,run,3,-2.1178,0.283561
20,cases,run,3,-2.0795,0.337988
20,cases,run,3,-2.0411,0.422491
20,cases,run,3,-2.0027,0.509864
20,cases,run,3,-1.9644,0.302914
20,cases,run,3,-1.926,0.174014
20,cases,run,3,-1.8877,0.149669
20,cases,run,3,-1.8493,0.151105
20,cases,run,3,-1.811,0.153255
20,cases,run,3,-1.7726,0.143948
20,cases,run,3,-1.7342,0.123897
20,cases,run,3,-1.6959,0.151114
20,cases,run,3,-1.6575,0.141804
20,cases,run,3,-1.6192,0.160426
20,cases,run,3,-1.5808,0.166159
20,cases,run,3,-1.5425,0.180484
20,cases,run,3,-1.5041,0.214862
20,cases,run,3,-1.4658,0.239927
20,cases,run,3,-1.4274,0.242072
20,cases,run,3,-1.389,0.329451
20,cases,run,3,-1.3507,0.315124
20,cases,run,3,-1.3123,0.365974
20,cases,run,3,-1.274,0.33088
20,cases,run,3,-1.2356,0.327299
20,cases,run,3,-1.1973,0.290061
20,cases,run,3,-1.1589,0.322299
20,cases,run,3,-1.1205,0.320872
20,cases,run,3,-1.0822,0.379606
20,cases,run,3,-1.0438,0.492779
20,cases,run,3,-1.0055,0.608816
20,cases,run,3,-0.9671,0.360275
20,cases,run,3,-0.9288,0.206283
20,cases,run,3,-0.8904,0.166176
20,cases,run,3,-0.8521,0.162596
20,cases,run,3,-0.8137,0.176921
20,cases,run,3,-0.7753,0.159732
20,cases,run,3,-0.737,0.167614
20,cases,run,3,-0.6986,0.174063
20,cases,run,3,-0.6603,0.167616
20,cases,run,3,-0.6219,0.181943
20,cases,run,3,-0.5836,0.223489
20,cases,run,3,-0.5452,0.19054
20,cases,run,3,-0.5068,0.229219
20,cases,run,3,-0.4685,0.268615
20,cases,run,3,-0.4301,0.31016
20,cases,run,3,-0.3918,0.343828
20,cases,run,3,-0.3534,0.391829
20,cases,run,3,-0.3151,0.373214
20,cases,run,3,-0.2767,0.378235
20,cases,run,3,-0.2384,0.376087
20,cases,run,3,-0.2,0.30159
20,cases,run,3,-0.1616,0.357469
20,cases,run,3,-0.1233,0.350303
20,cases,run,3,-0.0849,0.426246
20,cases,run,3,-0.0466,0.565944
20,cases,run,3,-0.0082,0.661232
20,cases,run,3,0.0301,0.448467
20,cases,run,3,0.0685,0.204178
20,cases,run,3,0.1068,0.171225
20,cases,run,3,0.1452,0.179107
20,cases,run,3,0.1836,0.179106
20,cases,run,3,0.2219,0.158327
20,cases,run,3,0.2603,0.161908
20,cases,run,3,0.2986,0.189848
20,cases,run,3,0.337,0.17624
20,cases,run,3,0.3753,0.194868
20,cases,run,3,0.4137,0.21278
20,cases,run,3,0.4521,0.205619
20,cases,run,3,0.4904,0.237141
20,cases,run,3,0.5288,0.260071
20,cases,run,3,0.5671,0.274404
20,cases,run,3,0.6055,0.339601
20,cases,run,3,0.6438,0.351786
20,cases,run,3,0.6822,0.373999
20,cases,run,3,0.7205,0.396223
20,cases,run,3,0.7589,0.371867
20,cases,run,3,0.7973,0.333178
20,cases,run,3,0.8356,0.354683
20,cases,run,3,0.874,0.349675
20,cases,run,3,0.9123,0.437809
20,cases,run,3,0.9507,0.509471
20,cases,run,3,0.989,0.634173
20,cases,run,3,1.0274,0.472955
20,cases,run,3,1.0658,0.203518
20,cases,run,3,1.1041,0.18561
20,cases,run,3,1.1425,0.177013
20,cases,run,3,1.1808,0.172713
20,cases,run,3,1.2192,0.177014
20,cases,run,3,1.2575,0.159098
20,cases,run,3,1.2959,0.184899
20,cases,run,3,1.3342,0.196365
20,cases,run,3,1.3726,0.199239
20,cases,run,3,1.411,0.183474
20,cases,run,3,1.4493,0.22433
20,cases,run,3,1.4877,0.26447
20,cases,run,3,1.526,0.280237
20,cases,run,3,1.5644,0.326113
20,cases,run,3,1.6027,0.32827
20,cases,run,3,1.6411,0.382028
20,cases,run,3,1.6795,0.404965
20,cases,run,3,1.7178,0.402093
20,cases,run,3,1.7562,0.391342
20,cases,run,3,1.7945,0.35264
20,cases,run,3,1.8329,0.34834
20,cases,run,3,1.8712,0.359805
20,cases,run,3,1.9096,0.429336
20,cases,run,3,1.9479,0.596341
20,cases,run,3,1.9863,0.719622
20,cases,run,3,2.0247,0.562657
20,cases,run,3,2.063,0.2394
20,cases,run,3,2.1014,0.202844
20,cases,run,3,2.1397,0.231518
20,cases,run,3,2.1781,0.188512
20,cases,run,3,2.2164,0.205002
20,cases,run,3,2.2548,0.184932
20,cases,run,3,2.2932,0.219335
20,cases,run,3,2.3315,0.197115
20,cases,run,3,2.3699,0.196402
20,cases,run,3,2.4082,0.219346
20,cases,run,3,2.4466,0.243717
20,cases,run,3,2.4849,0.269526
20,cases,run,3,2.5233,0.303936
20,cases,run,3,2.5616,0.361999
20,cases,run,3,2.6,0.396408
20,cases,run,3,2.6384,0.422934
20,cases,run,3,2.6767,0.462361
20,cases,run,3,2.7151,0.455914
20,cases,run,3,2.7534,0.419361
20,cases,run,3,2.7918,0.426535
20,cases,run,3,2.8301,0.404317
20,cases,run,3,2.8685,0.427267
20,cases,run,3,2.9068,0.491075
20,cases,run,3,2.9452,0.581402
20,cases,run,3,2.9836,0.739828
20,cases,malariasim,,-3.0,0.462453
20,cases,malariasim,,-2.9616,0.238389
20,cases,malariasim,,-2.9233,0.144253
20,cases,malariasim,,-2.8849,0.135127
20,cases,malariasim,,-2.8466,0.129042
20,cases,malariasim,,-2.8082,0.126897
20,cases,malariasim,,-2.7699,0.114549
20,cases,malariasim,,-2.7315,0.122068
20,cases,malariasim,,-2.6932,0.118668
20,cases,malariasim,,-2.6548,0.127797
20,cases,malariasim,,-2.6164,0.140149
20,cases,malariasim,,-2.5781,0.144625
20,cases,malariasim,,-2.5397,0.169149
20,cases,malariasim,,-2.5014,0.188662
20,cases,malariasim,,-2.463,0.209964
20,cases,malariasim,,-2.4247,0.242186
20,cases,malariasim,,-2.3863,0.258833
20,cases,malariasim,,-2.3479,0.289445
20,cases,malariasim,,-2.3096,0.315587
20,cases,malariasim,,-2.2712,0.286234
20,cases,malariasim,,-2.2329,0.268513
20,cases,malariasim,,-2.1945,0.265653
20,cases,malariasim,,-2.1562,0.256167
20,cases,malariasim,,-2.1178,0.282126
20,cases,malariasim,,-2.0795,0.343713
20,cases,malariasim,,-2.0411,0.419626
20,cases,malariasim,,-2.0027,0.533311
20,cases,malariasim,,-1.9644,0.308819
20,cases,malariasim,,-1.926,0.174908
20,cases,malariasim,,-1.8877,0.151638
20,cases,malariasim,,-1.8493,0.150387
20,cases,malariasim,,-1.811,0.153253
20,cases,malariasim,,-1.7726,0.151823
20,cases,malariasim,,-1.7342,0.138038
20,cases,malariasim,,-1.6959,0.148783
20,cases,malariasim,,-1.6575,0.153621
20,cases,malariasim,,-1.6192,0.159887
20,cases,malariasim,,-1.5808,0.177255
20,cases,malariasim,,-1.5425,0.188357
20,cases,malariasim,,-1.5041,0.217365
20,cases,malariasim,,-1.4658,0.241181
20,cases,malariasim,,-1.4274,0.278787
20,cases,malariasim,,-1.389,0.305469
20,cases,malariasim,,-1.3507,0.329642
20,cases,malariasim,,-1.3123,0.354356
20,cases,malariasim,,-1.274,0.34093
20,cases,malariasim,,-1.2356,0.320873
20,cases,malariasim,,-1.1973,0.31443
20,cases,malariasim,,-1.1589,0.307093
20,cases,malariasim,,-1.1205,0.32429
20,cases,malariasim,,-1.0822,0.39216
20,cases,malariasim,,-1.0438,0.49656
20,cases,malariasim,,-1.0055,0.601855
20,cases,malariasim,,-0.9671,0.38984
20,cases,malariasim,,-0.9288,0.193579
20,cases,malariasim,,-0.8904,0.174779
20,cases,malariasim,,-0.8521,0.172991
20,cases,malariasim,,-0.8137,0.164395
20,cases,malariasim,,-0.7753,0.156875
20,cases,malariasim,,-0.737,0.165829
20,cases,malariasim,,-0.6986,0.185173
20,cases,malariasim,,-0.6603,0.176219
20,cases,malariasim,,-0.6219,0.181415
20,cases,malariasim,,-0.5836,0.210606
20,cases,malariasim,,-0.5452,0.213654
20,cases,malariasim,,-0.5068,0.240341
20,cases,malariasim,,-0.4685,0.282071
20,cases,malariasim,,-0.4301,0.308218
20,cases,malariasim,,-0.3918,0.35586
20,cases,malariasim,,-0.3534,0.38989
20,cases,malariasim,,-0.3151,0.389895
20,cases,malariasim,,-0.2767,0.388648
20,cases,malariasim,,-0.2384,0.379696
20,cases,malariasim,,-0.2,0.348181
20,cases,malariasim,,-0.1616,0.348006
20,cases,malariasim,,-0.1233,0.353024
20,cases,malariasim,,-0.0849,0.430761
20,cases,malariasim,,-0.0466,0.553097
20,cases,malariasim,,-0.0082,0.672034
20,cases,malariasim,,0.0301,0.453161
20,cases,malariasim,,0.0685,0.19667
20,cases,malariasim,,0.1068,0.172849
20,cases,malariasim,,0.1452,0.18324
20,cases,malariasim,,0.1836,0.181269
20,cases,malariasim,,0.2219,0.169449
20,cases,malariasim,,0.2603,0.16318
20,cases,malariasim,,0.2986,0.168553
20,cases,malariasim,,0.337,0.171601
20,cases,malariasim,,0.3753,0.184498
20,cases,malariasim,,0.4137,0.202234
20,cases,malariasim,,0.4521,0.216389
20,cases,malariasim,,0.4904,0.24344
20,cases,malariasim,,0.5288,0.26261
20,cases,malariasim,,0.5671,0.308651
20,cases,malariasim,,0.6055,0.35433
20,cases,malariasim,,0.6438,0.374754
20,cases,malariasim,,0.6822,0.383535
20,cases,malariasim,,0.7205,0.372253
20,cases,malariasim,,0.7589,0.367063
20,cases,malariasim,,0.7973,0.343779
20,cases,malariasim,,0.8356,0.33626
20,cases,malariasim,,0.874,0.359373
20,cases,malariasim,,0.9123,0.449311
20,cases,malariasim,,0.9507,0.523663
20,cases,malariasim,,0.989,0.667359
20,cases,malariasim,,1.0274,0.476744
20,cases,malariasim,,1.0658,0.214994
20,cases,malariasim,,1.1041,0.190632
20,cases,malariasim,,1.1425,0.187589
20,cases,malariasim,,1.1808,0.189743
20,cases,malariasim,,1.2192,0.180429
20,cases,malariasim,,1.2575,0.176488
20,cases,malariasim,,1.2959,0.178102
20,cases,malariasim,,1.3342,0.185448
20,cases,malariasim,,1.3726,0.199249
20,cases,malariasim,,1.411,0.203194
20,cases,malariasim,,1.4493,0.225775
20,cases,malariasim,,1.4877,0.257132
20,cases,malariasim,,1.526,0.294583
20,cases,malariasim,,1.5644,0.338488
20,cases,malariasim,,1.6027,0.365014
20,cases,malariasim,,1.6411,0.397987
20,cases,malariasim,,1.6795,0.426484
20,cases,malariasim,,1.7178,0.421111
20,cases,malariasim,,1.7562,0.399072
20,cases,malariasim,,1.7945,0.372019
20,cases,malariasim,,1.8329,0.352488
20,cases,malariasim,,1.8712,0.389587
20,cases,malariasim,,1.9096,0.45195
20,cases,malariasim,,1.9479,0.585099
20,cases,malariasim,,1.9863,0.734197
20,cases,malariasim,,2.0247,0.553921
20,cases,malariasim,,2.063,0.249455
20,cases,malariasim,,2.1014,0.198741
20,cases,malariasim,,2.1397,0.211107
20,cases,malariasim,,2.1781,0.194083
20,cases,malariasim,,2.2164,0.195159
20,cases,malariasim,,2.2548,0.186738
20,cases,malariasim,,2.2932,0.19713
20,cases,malariasim,,2.3315,0.208065
20,cases,malariasim,,2.3699,0.209322
20,cases,malariasim,,2.4082,0.219361
20,cases,malariasim,,2.4466,0.239975
20,cases,malariasim,,2.4849,0.274209
20,cases,malariasim,,2.5233,0.298765
20,cases,malariasim,,2.5616,0.356119
20,cases,malariasim,,2.6,0.397523
20,cases,malariasim,,2.6384,0.420109
20,cases,malariasim,,2.6767,0.475676
20,cases,malariasim,,2.7151,0.447008
20,cases,malariasim,,2.7534,0.432138
20,cases,malariasim,,2.7918,0.404896
20,cases,malariasim,,2.8301,0.399522
20,cases,malariasim,,2.8685,0.421577
20,cases,malariasim,,2.9068,0.493107
20,cases,malariasim,,2.9452,0.59672
20,cases,malariasim,,2.9836,0.728109
20,cases,pipeline,,-3.0,0.506628
20,cases,pipeline,,-2.9616,0.26229
20,cases,pipeline,,-2.9233,0.143893
20,cases,pipeline,,-2.8849,0.137717
20,cases,pipeline,,-2.8466,0.129005
20,cases,pipeline,,-2.8082,0.12768
20,cases,pipeline,,-2.7699,0.125313
20,cases,pipeline,,-2.7315,0.129331
20,cases,pipeline,,-2.6932,0.135862
20,cases,pipeline,,-2.6548,0.143153
20,cases,pipeline,,-2.6164,0.151849
20,cases,pipeline,,-2.5781,0.16302
20,cases,pipeline,,-2.5397,0.176835
20,cases,pipeline,,-2.5014,0.195982
20,cases,pipeline,,-2.463,0.222357
20,cases,pipeline,,-2.4247,0.251229
20,cases,pipeline,,-2.3863,0.280131
20,cases,pipeline,,-2.3479,0.302175
20,cases,pipeline,,-2.3096,0.308444
20,cases,pipeline,,-2.2712,0.303109
20,cases,pipeline,,-2.2329,0.288013
20,cases,pipeline,,-2.1945,0.269419
20,cases,pipeline,,-2.1562,0.263161
20,cases,pipeline,,-2.1178,0.292448
20,cases,pipeline,,-2.0795,0.354426
20,cases,pipeline,,-2.0411,0.450713
20,cases,pipeline,,-2.0027,0.530168
20,cases,pipeline,,-1.9644,0.332752
20,cases,pipeline,,-1.926,0.17434
20,cases,pipeline,,-1.8877,0.155789
20,cases,pipeline,,-1.8493,0.158814
20,cases,pipeline,,-1.811,0.157335
20,cases,pipeline,,-1.7726,0.15156
20,cases,pipeline,,-1.7342,0.152208
20,cases,pipeline,,-1.6959,0.156857
20,cases,pipeline,,-1.6575,0.163013
20,cases,pipeline,,-1.6192,0.170956
20,cases,pipeline,,-1.5808,0.182647
20,cases,pipeline,,-1.5425,0.198683
20,cases,pipeline,,-1.5041,0.221341
20,cases,pipeline,,-1.4658,0.252539
20,cases,pipeline,,-1.4274,0.288489
20,cases,pipeline,,-1.389,0.324977
20,cases,pipeline,,-1.3507,0.352539
20,cases,pipeline,,-1.3123,0.361207
20,cases,pipeline,,-1.274,0.356538
20,cases,pipeline,,-1.2356,0.341185
20,cases,pipeline,,-1.1973,0.320643
20,cases,pipeline,,-1.1589,0.315916
20,cases,pipeline,,-1.1205,0.347488
20,cases,pipeline,,-1.0822,0.413462
20,cases,pipeline,,-1.0438,0.528194
20,cases,pipeline,,-1.0055,0.640754
20,cases,pipeline,,-0.9671,0.424259
20,cases,pipeline,,-0.9288,0.210581
20,cases,pipeline,,-0.8904,0.181443
20,cases,pipeline,,-0.8521,0.18187
20,cases,pipeline,,-0.8137,0.178656
20,cases,pipeline,,-0.7753,0.170507
20,cases,pipeline,,-0.737,0.168676
20,cases,pipeline,,-0.6986,0.171981
20,cases,pipeline,,-0.6603,0.177452
20,cases,pipeline,,-0.6219,0.184966
20,cases,pipeline,,-0.5836,0.197108
20,cases,pipeline,,-0.5452,0.214683
20,cases,pipeline,,-0.5068,0.23985
20,cases,pipeline,,-0.4685,0.274449
20,cases,pipeline,,-0.4301,0.316093
20,cases,pipeline,,-0.3918,0.359547
20,cases,pipeline,,-0.3534,0.393317
20,cases,pipeline,,-0.3151,0.406349
20,cases,pipeline,,-0.2767,0.403701
